date,net_impact,weighted_horizon,news_count,divergence
2023-04-02,-17377.0,0.0,2.0,0.7071067811865476
2023-04-03,170.67500000000018,0.0,3.0,1.0
2023-04-04,21808.99,5.525,5.0,1.5811388300841898
2023-04-05,-6479.79,0.0,4.0,1.2909944487358056
2023-04-06,,0.0,15.0,4.47213595499958
2023-04-07,,2.244660194174757,12.0,3.605551275463989
2023-04-08,12831.279999999999,4.68,2.0,0.7071067811865476
2023-04-09,4719.515,0.8454545454545455,5.0,1.5811388300841898
2023-04-10,32069.283203816252,0.0,37.0,10.824355254086345
2023-04-11,14320.17374080658,0.0,27.0,7.937253933193772
2023-04-12,9987.05289698243,0.0,30.0,8.803408430829505
2023-04-13,6820.031305550755,0.0,36.0,10.535653752852738
2023-04-14,31094.692968750005,-0.06266666666666669,13.0,3.8944404818493075
2023-04-15,4306.200000000001,0.6307692307692307,4.0,1.2909944487358056
2023-04-16,4769.215,1.9868852459016397,6.0,1.8708286933869707
2023-04-17,6072.320152938546,2.985852842809364,30.0,8.803408430829505
2023-04-18,17047.914733907463,0.0,29.0,8.514693182963201
2023-04-19,7932.565434642601,0.0,34.0,9.958246164193104
2023-04-20,,2.692682926829267,82.0,23.815261213488014
2023-04-21,12268.467901715767,-0.6519230769230767,37.0,10.824355254086345
2023-04-22,992.5074999999995,0.0,4.0,1.2909944487358056
2023-04-23,1315.27125,0.0,7.0,2.160246899469287
2023-04-24,7996.4498736000805,0.0,36.0,10.535653752852738
2023-04-25,5882.785602990555,0.0,32.0,9.38083151964686
2023-04-26,6112.716487884522,0.0,20.0,5.916079783099616
2023-04-27,6641.250991138193,-0.03913043478260861,36.0,10.535653752852738
2023-04-28,10131.653804750442,1.4742268041237114,25.0,7.359800721939872
2023-04-29,11864.7840625,0.0,8.0,2.449489742783178
2023-04-30,1658.6600000000008,0.0,4.0,1.2909944487358056
2023-05-01,4315.4974999999995,0.0,8.0,2.449489742783178
2023-05-02,34083.73752164651,0.0,21.0,6.2048368229954285
2023-05-03,30944.52428451538,0.0,20.0,5.916079783099616
2023-05-04,39628.5237109375,-2.9125,13.0,3.8944404818493075
2023-05-05,6162.37991653461,-1.0464285714285715,33.0,9.669539802906858
2023-05-06,10850.470000000001,4.555,5.0,1.5811388300841898
2023-05-07,5754.495312499999,0.8117647058823532,7.0,2.160246899469287
2023-05-08,6822.552518386841,-1.0282051282051285,21.0,6.2048368229954285
2023-05-09,5605.78227096418,2.1103703703703705,33.0,9.935588009318275
2023-05-10,36361.163098077326,0.0,33.0,9.669539802906858
2023-05-11,44303.98489582553,-0.26783919597989975,31.0,9.092121131323903
2023-05-12,21453.565859375,0.0,11.0,3.3166247903554
2023-05-13,-2417.1,0.0,4.0,1.2909944487358056
2023-05-14,6851.963203124999,-3.6571428571428544,13.0,3.8944404818493075
2023-05-15,24490.022968750003,0.0,14.0,4.183300132670378
2023-05-16,38916.29781504155,1.445744680851064,28.0,8.225975119502044
2023-05-17,7393.000245676247,0.8171875000000001,33.0,9.669539802906858
